waveVectorLength structureFactorValue
    1.43375446246698 0.000651639006269694
    1.43375446246698  0.00238298815215439
    1.43375446246698 0.000763636349793733
    1.43375446246698  0.00525397763205157
    1.43375446246698  0.00175827728702085
    1.43375446246698    0.003181514738292
    1.43375446246698  0.00525397763205157
    1.43375446246698  0.00581714574914132
    1.43375446246698 0.000438246311864519
    1.43375446246698  0.00679403463195104
    1.43375446246698 0.000651639006269694
    1.43375446246698  0.00679403463195104
    1.43375446246698  0.00241350207583554
    1.43375446246698  0.00238298815215439
    1.43375446246698  0.00127112022176432
    1.43375446246698    0.003142821607959
    1.43375446246698  0.00212328190916478
    1.43375446246698  0.00895531724298764
    1.43375446246698   0.0015143782969637
    1.43375446246698   0.0047260712311307
    1.43375446246698  0.00212328190916478
    1.43375446246698  0.00895531724298764
    1.43375446246698  0.00216090911554886
    1.43375446246698   0.0047260712311307
    1.43375446246698   0.0208026262433141
    1.43375446246698  0.00216090911554886
    1.43375446246698 0.000790343685392615
    1.43375446246698 0.000790343685392615
    1.43375446246698   0.0042653486605789
    1.43375446246698   0.0015143782969637
    1.43375446246698   0.0042653486605789
    1.43375446246698   0.0208026262433141
    1.46749447780526  0.00168716578578807
    1.46749447780526  0.00953411974653168
    1.46749447780526  0.00208804008683105
    1.46749447780526  0.00953411974653168
    1.46749447780526  0.00335467890034079
    1.46749447780526 0.000170281893796632
    1.46749447780526   0.0037983677615986
    1.46749447780526 0.000391359758259236
    1.46749447780526   0.0026884174474047
    1.46749447780526  0.00335467890034079
    1.46749447780526  0.00292574110276021
    1.46749447780526 0.000391359758259236
    1.46749447780526   0.0037983677615986
    1.46749447780526   0.0026884174474047
    1.46749447780526   0.0110693980051405
    1.46749447780526 0.000170281893796632
    1.46749447780526  0.00104915516610452
    1.46749447780526   0.0110693980051405
    1.46749447780526  0.00208804008683105
    1.46749447780526  0.00292574110276021
    1.46749447780526  0.00168716578578807
    1.46749447780526  0.00130937204096492
    1.46749447780526  0.00130937204096492
    1.46749447780526  0.00104915516610452
    1.53274799294562   0.0113054324738267
    1.53274799294562  0.00281372817600667
    1.53274799294562  0.00272904695431101
    1.53274799294562  0.00196939964630995
    1.53274799294562 0.000271900401045695
    1.53274799294562  0.00196939964630995
    1.53274799294562  0.00281372817600667
    1.53274799294562  0.00793311971078899
    1.53274799294562 0.000271900401045695
    1.53274799294562  0.00438241836649015
    1.53274799294562   0.0113054324738267
    1.53274799294562  0.00438241836649015
    1.53274799294562  0.00272904695431101
    1.53274799294562  0.00793311971078899
    1.53274799294562  0.00389792973151688
    1.53274799294562  0.00389792973151688
    1.53274799294562  0.00210251327556299
    1.53274799294562  0.00442111972075962
    1.53274799294562  0.00210251327556299
    1.53274799294562  0.00897677157735432
    1.53274799294562  0.00493375221605581
    1.53274799294562  0.00897677157735432
    1.53274799294562  0.00442111972075962
    1.53274799294562  0.00493375221605581
    1.56435436957992   0.0193693055415223
    1.56435436957992  0.00413578476774514
    1.56435436957992 0.000444700612362531
    1.56435436957992 0.000359523059004689
    1.56435436957992 0.000359523059004689
    1.56435436957992   0.0367487453050129
    1.56435436957992 0.000356489362160151
    1.56435436957992   0.0077390062481244
    1.56435436957992  0.00266435907762167
    1.56435436957992   0.0367487453050129
    1.56435436957992  0.00431544125053442
    1.56435436957992  0.00266435907762167
    1.56435436957992  0.00256033781321725
    1.56435436957992  0.00459907902567638
    1.56435436957992   0.0193693055415223
    1.56435436957992   0.0077390062481244
    1.56435436957992  0.00188330607392353
    1.56435436957992  0.00431544125053442
    1.56435436957992    9.39750097706e-05
    1.56435436957992  0.00134424296553169
    1.56435436957992  0.00188330607392353
    1.56435436957992 0.000669904389093882
    1.56435436957992 0.000669904389093882
    1.56435436957992  0.00256033781321725
    1.56435436957992 0.000444700612362531
    1.56435436957992  0.00413578476774514
    1.56435436957992  0.00459907902567638
    1.56435436957992 0.000356489362160151
    1.56435436957992  0.00134424296553169
    1.56435436957992    9.39750097706e-05
    1.59533469133243   0.0131039869263085
    1.59533469133243   0.0131039869263085
    1.59533469133243  0.00203185957589568
    1.59533469133243  0.00397601167664373
    1.59533469133243  0.00201406906328948
    1.59533469133243  0.00204809397482437
    1.59533469133243  0.00683046821394939
    1.59533469133243 0.000878970476869774
    1.59533469133243  0.00204809397482437
    1.59533469133243   0.0017785654407342
    1.59533469133243  0.00316056966110368
    1.59533469133243  0.00750968311760266
    1.59533469133243   0.0184696264797516
    1.59533469133243  0.00123767956721207
    1.59533469133243 3.15639201939493e-05
    1.59533469133243 0.000285307970749726
    1.59533469133243   0.0119945006837351
    1.59533469133243 0.000911120177188109
    1.59533469133243   0.0121019064553602
    1.59533469133243   0.0130046980106468
    1.59533469133243  0.00547837362823033
    1.59533469133243  0.00316056966110368
    1.59533469133243  0.00405668001916633
    1.59533469133243   0.0119945006837351
    1.59533469133243 0.000878970476869774
    1.59533469133243   0.0121019064553602
    1.59533469133243  0.00185403115983679
    1.59533469133243  0.00325240445451205
    1.59533469133243   0.0130046980106468
    1.59533469133243   0.0120709861570862
    1.59533469133243  0.00203185957589568
    1.59533469133243   0.0108546636545689
    1.59533469133243  0.00683046821394939
    1.59533469133243  0.00427421034859127
    1.59533469133243  0.00547837362823033
    1.59533469133243 0.000332643252988537
    1.59533469133243   0.0064199875385779
    1.59533469133243 3.15639201939493e-05
    1.59533469133243  0.00116382515981537
    1.59533469133243  0.00427421034859127
    1.59533469133243   0.0206641021776021
    1.59533469133243  0.00116382515981537
    1.59533469133243  0.00405668001916633
    1.59533469133243   0.0017785654407342
    1.59533469133243  0.00223744548405729
    1.59533469133243 9.20432698455072e-05
    1.59533469133243 0.000285307970749726
    1.59533469133243 0.000835500525604142
    1.59533469133243   0.0120709861570862
    1.59533469133243 0.000169424301326855
    1.59533469133243 9.20432698455072e-05
    1.59533469133243  0.00201406906328948
    1.59533469133243  0.00185403115983679
    1.59533469133243 0.000911120177188109
    1.59533469133243  0.00379593227620482
    1.59533469133243  0.00909448591792973
    1.59533469133243   0.0108546636545689
    1.59533469133243   0.0064199875385779
    1.59533469133243  0.00223744548405729
    1.59533469133243  0.00325240445451205
    1.59533469133243 0.000835500525604142
    1.59533469133243   0.0206641021776021
    1.59533469133243   0.0184696264797516
    1.59533469133243  0.00750968311760266
    1.59533469133243 0.000169424301326855
    1.59533469133243  0.00059335371622452
    1.59533469133243  0.00379593227620482
    1.59533469133243  0.00397601167664373
    1.59533469133243  0.00909448591792973
    1.59533469133243  0.00059335371622452
    1.59533469133243  0.00123767956721207
    1.59533469133243 0.000332643252988537
    1.62572474949288   0.0013305941284044
    1.62572474949288  0.00878571652134233
    1.62572474949288  0.00429766125718483
    1.62572474949288  0.00406891746081612
    1.62572474949288 0.000438494905079202
    1.62572474949288  0.00231674019730657
    1.62572474949288  0.00429766125718483
    1.62572474949288  0.00124945262026937
    1.62572474949288  0.00522906254390173
    1.62572474949288 0.000131813750152968
    1.62572474949288 0.000875340161527728
    1.62572474949288  0.00492419999945958
    1.62572474949288  0.00392315484665722
    1.62572474949288 0.000438494905079202
    1.62572474949288   0.0039702946339773
    1.62572474949288  0.00878571652134233
    1.62572474949288  0.00124945262026937
    1.62572474949288 0.000875340161527728
    1.62572474949288   0.0013305941284044
    1.62572474949288   0.0142325584403697
    1.62572474949288   0.0333327745771714
    1.62572474949288  0.00406891746081612
    1.62572474949288  0.00522906254390173
    1.62572474949288   0.0333327745771714
    1.62572474949288  0.00492419999945958
    1.62572474949288   0.0111821002862349
    1.62572474949288  0.00231674019730657
    1.62572474949288  0.00392315484665722
    1.62572474949288   0.0142325584403697
    1.62572474949288   0.0039702946339773
    1.62572474949288   0.0111821002862349
    1.62572474949288 0.000131813750152968
    1.68486121938977  0.00824361871796375
    1.68486121938977  0.00703756089902857
    1.68486121938977   0.0107239270507029
    1.68486121938977 0.000256482322847931
    1.68486121938977  0.00649929795698691
    1.68486121938977  0.00321066551665813
    1.68486121938977  0.00423959262593628
    1.68486121938977  0.00473025391322708
    1.68486121938977  0.00861840074585358
    1.68486121938977 0.000693970203578975
    1.68486121938977  0.00821189984635372
    1.68486121938977 0.000211410377277874
    1.68486121938977  0.00177882655954921
    1.68486121938977  0.00442380893802224
    1.68486121938977   0.0107290562967444
    1.68486121938977  0.00703756089902857
    1.68486121938977  0.00906773615247842
    1.68486121938977  0.00935477639082271
    1.68486121938977   0.0107239270507029
    1.68486121938977 0.000373700091282385
    1.68486121938977  0.00613997347348712
    1.68486121938977 0.000472126320784064
    1.68486121938977  0.00258317299543977
    1.68486121938977  0.00258317299543977
    1.68486121938977 0.000472126320784064
    1.68486121938977  0.00276200648541178
    1.68486121938977 0.000781502253038197
    1.68486121938977 0.000240605402958852
    1.68486121938977 0.000110859676769165
    1.68486121938977  0.00649929795698691
    1.68486121938977  0.00177882655954921
    1.68486121938977  0.00613997347348712
    1.68486121938977  0.00442380893802224
    1.68486121938977  0.00386718448676204
    1.68486121938977  0.00075902817454951
    1.68486121938977 0.000373700091282385
    1.68486121938977   0.0130114054500661
    1.68486121938977  0.00321066551665813
    1.68486121938977 0.000240605402958852
    1.68486121938977  0.00473025391322708
    1.68486121938977 0.000781502253038197
    1.68486121938977  0.00942001973043719
    1.68486121938977 0.000678590741511379
    1.68486121938977 0.000693970203578975
    1.68486121938977 0.000110859676769165
    1.68486121938977  0.00386718448676204
    1.68486121938977   0.0130114054500661
    1.68486121938977 0.000256482322847931
    1.68486121938977  0.00659835563210891
    1.68486121938977 0.000127821368715317
    1.68486121938977  0.00423959262593628
    1.68486121938977  0.00075902817454951
    1.68486121938977  0.00906773615247842
    1.68486121938977 0.000127821368715317
    1.68486121938977 0.000211410377277874
    1.68486121938977  0.00861840074585358
    1.68486121938977  0.00276200648541178
    1.68486121938977   0.0107290562967444
    1.68486121938977  0.00821189984635372
    1.68486121938977  0.00935477639082271
    1.68486121938977  0.00659835563210891
    1.68486121938977  0.00942001973043719
    1.68486121938977 0.000678590741511379
    1.68486121938977  0.00824361871796375
    1.68486121938977 1.26663131560355e-05
    1.68486121938977 0.000849423031972007
    1.68486121938977  0.00125508180642574
    1.68486121938977     0.00195977222097
    1.68486121938977 1.26663131560355e-05
    1.68486121938977  0.00125508180642574
    1.68486121938977 0.000849423031972007
    1.68486121938977     0.00195977222097
    1.71366435230139   0.0012785393726082
    1.71366435230139   0.0177685450317213
    1.71366435230139   0.0180243074554337
    1.71366435230139  0.00286309493989344
    1.71366435230139 0.000784585130201899
    1.71366435230139  0.00267872293716352
    1.71366435230139  0.00121931587335595
    1.71366435230139  0.00361593636388113
    1.71366435230139   0.0180243074554337
    1.71366435230139   0.0173062544715199
    1.71366435230139  0.00261646300239675
    1.71366435230139  0.00361593636388113
    1.71366435230139   0.0012785393726082
    1.71366435230139  0.00121931587335595
    1.71366435230139  0.00124816690810937
    1.71366435230139  0.00564635540820111
    1.71366435230139  0.00677784999358757
    1.71366435230139  0.00446921604336839
    1.71366435230139 0.000559198070452116
    1.71366435230139 0.000784585130201899
    1.71366435230139  0.00286309493989344
    1.71366435230139   0.0177685450317213
    1.71366435230139 0.000685267342911839
    1.71366435230139   0.0028140053237578
    1.71366435230139   0.0173062544715199
    1.71366435230139 0.000748933357182351
    1.71366435230139  0.00190362344065749
    1.71366435230139  0.00452252291801206
    1.71366435230139 0.000559198070452116
    1.71366435230139  0.00124816690810937
    1.71366435230139 0.000964612769455281
    1.71366435230139  0.00609858687211217
    1.71366435230139  0.00609858687211217
    1.71366435230139 0.000748933357182351
    1.71366435230139  0.00452252291801206
    1.71366435230139  0.00446921604336839
    1.71366435230139  0.00190362344065749
    1.71366435230139  0.00172696709387522
    1.71366435230139  0.00677784999358757
    1.71366435230139 0.000986049886006083
    1.71366435230139   0.0028140053237578
    1.71366435230139  0.00172696709387522
    1.71366435230139  0.00267872293716352
    1.71366435230139  0.00261646300239675
    1.71366435230139 0.000986049886006083
    1.71366435230139 0.000964612769455281
    1.71366435230139  0.00564635540820111
    1.71366435230139 0.000685267342911839
    1.76986493265403  0.00070420675611418
    1.76986493265403  0.00282542151457399
    1.76986493265403  0.00070420675611418
    1.76986493265403  0.00505682720997245
    1.76986493265403   0.0267328120037979
    1.76986493265403  0.00282542151457399
    1.76986493265403  0.00968018308993414
    1.76986493265403  0.00886720780381185
    1.76986493265403   0.0267328120037979
    1.76986493265403  0.00886720780381185
    1.76986493265403  0.00968018308993414
    1.76986493265403  0.00505682720997245
    1.79730633548747  0.00263462577865448
    1.79730633548747  0.00958393634048324
    1.79730633548747  0.00606753082329232
    1.79730633548747 0.000151269006469577
    1.79730633548747   0.0048646548175108
    1.79730633548747  0.00368053773076384
    1.79730633548747   0.0062129145288313
    1.79730633548747  0.00932319589158214
    1.79730633548747  0.00231829771668114
    1.79730633548747  0.00173871759492961
    1.79730633548747   0.0110522863487973
    1.79730633548747  0.00596693317004934
    1.79730633548747   0.0062129145288313
    1.79730633548747  0.00263462577865448
    1.79730633548747  0.00368053773076384
    1.79730633548747   0.0128877806125354
    1.79730633548747  0.00875122091192282
    1.79730633548747  0.00606753082329232
    1.79730633548747  0.00596693317004934
    1.79730633548747  0.00382113364958139
    1.79730633548747  0.00353344529088583
    1.79730633548747   0.0113325430546706
    1.79730633548747  0.00748330110469973
    1.79730633548747  0.00173871759492961
    1.79730633548747 0.000199224444386713
    1.79730633548747  0.00932319589158214
